Date,Well_Name,Basin,Well_Type,Well_Depth_Ft,Oil_Production_BBL,Water_Cut_Percentage,Gas_Production_MCF,Oil_Price_USD,Gas_Price_USD,Revenue_USD,Operating_Cost_USD,Maintenance_Cost_USD,Equipment_Purchase_USD,Net_Income_USD,Reservoir_Pressure_PSI,Well_Head_Temperature_F,Porosity_Percentage,Permeability_mD,Formation_Volume_Factor,Gas_Oil_Ratio,Well_Lease_Cost_USD,Salary_Cost_USD,Insurance_Cost_USD,Environmental_Compliance_Cost_USD,Water_Disposal_Cost_USD,Chemical_Treatment_Cost_USD,Pump_Efficiency_Percentage,Pump_Power_Usage_KWh,Tubing_Pressure_PSI,Casing_Pressure_PSI,Wellhead_Temperature_F,Artificial_Lift_Power_KWh,Last_Workover_Days,Next_Maintenance_Days,Equipment_Runtime_Hours,Downtime_Hours,Oil_Cut_Percentage,Gas_Oil_Ratio_SCF_BBL,Water_Oil_Ratio,Liquid_Rate_BBL_Day,Environmental_Risk_Score,Equipment_Risk_Score,Financial_Risk_Score,Overall_Risk_Score,Oil_Production_BBL_30D_Avg,Gas_Production_MCF_30D_Avg,Net_Income_USD_30D_Avg,Production_Decline_Rate
2020-11-23,Well_Superman,Permian,Horizontal,12000,1564.95,31.06,694.99,71.29,3.62,114081.49,26783.89,2984.29,0,84313.31,2852.64,193.47,17.3,74.1,1.73,1456.06,7004.05,11784.86,3068.68,2288.26,1482.61,1155.43,93.07,139.92,1436.54,738.6,159.87,217.26,365.0,30.0,23.47,0.0,68.94,0.44,0.45,2051.05,3.91,2.51,3.87,1.58,1429.4046666666666,712.9670000000001,72329.69866666666,0.016412501298971094
2020-11-24,Well_Superman,Permian,Horizontal,12000,1529.59,31.37,706.76,70.46,3.39,110171.16,26377.93,2920.53,0,80872.7,2838.23,192.77,17.22,69.27,1.729,1432.55,7105.17,11691.79,2914.32,2070.63,1464.66,1131.36,91.96,142.95,1488.59,716.76,163.3,220.87,365.0,30.0,23.59,0.0,68.63,0.46,0.46,2009.39,4.69,3.08,3.71,2.48,1433.4516666666666,714.8199999999999,72489.037,0.07565347641718412
2020-11-25,Well_Superman,Permian,Horizontal,12000,1432.19,29.69,712.16,69.13,3.46,101471.35,26741.67,2947.5,0,71782.18,2910.31,209.03,17.08,71.86,1.736,1448.73,7377.22,11672.59,2901.55,2222.47,1399.87,1167.97,95.75,136.73,1463.33,725.9,166.62,213.87,365.0,30.0,23.33,0.01,70.31,0.5,0.42,1857.35,4.52,4.54,3.11,1.45,1433.831,715.618,72516.50466666667,0.0506628127911497
2020-11-26,Well_Superman,Permian,Horizontal,12000,1423.89,20.22,740.89,68.1,3.65,99671.06,26776.94,2881.13,0,70012.99,2929.56,208.34,17.34,71.73,1.737,1437.55,7452.99,11718.06,2837.35,2189.24,1432.85,1146.45,94.97,146.21,1431.99,718.61,169.84,204.28,365.0,30.0,23.77,0.15,79.78,0.52,0.25,1711.86,4.57,1.87,4.71,1.39,1431.8,716.0066666666665,72148.783,0.00290894235645478
2020-11-27,Well_Superman,Permian,Horizontal,12000,1457.7,30.49,693.07,62.02,3.48,92818.68,26068.11,3006.3,0,63744.27,2867.48,202.92,17.39,70.07,1.738,1472.18,6803.03,11520.08,2963.55,2134.45,1467.78,1179.22,95.8,141.43,1450.72,736.81,156.85,223.76,365.0,30.0,23.38,0.02,69.51,0.48,0.44,1902.2,2.49,1.55,2.8,1.92,1432.326,714.7959999999999,71880.32533333333,-0.028556196061444106
2020-11-28,Well_Superman,Permian,Horizontal,12000,1443.61,33.77,732.74,73.44,3.58,108641.96,26786.97,3093.16,0,78761.82,2887.29,215.44,17.4,74.87,1.773,1467.93,7321.95,11965.72,2821.41,2123.3,1392.11,1162.48,97.32,138.8,1425.51,734.41,167.23,220.56,365.0,30.0,23.22,0.0,66.23,0.51,0.51,1931.09,3.36,4.55,2.67,3.68,1431.4583333333333,715.2703333333334,72062.23466666667,-0.03587719473997053
2020-11-29,Well_Superman,Permian,Horizontal,12000,1364.22,35.95,684.8,69.34,3.66,97101.52,26070.58,3007.6,0,68023.35,2895.86,212.02,17.32,70.6,1.792,1443.42,7124.77,11340.2,2789.73,2220.8,1452.83,1142.25,92.12,151.04,1430.54,701.81,164.45,223.23,365.0,30.0,23.78,0.28,64.05,0.5,0.56,1854.59,2.45,2.26,2.96,1.66,1429.8273333333334,715.0146666666666,71963.74733333333,-0.060130899069927635
2020-11-30,Well_Superman,Permian,Horizontal,12000,1473.58,28.35,708.62,72.76,3.44,109655.02,26402.85,2967.53,0,80284.64,2897.17,203.64,16.94,72.41,1.748,1464.07,7156.6,11530.57,2901.36,2234.72,1438.01,1141.59,97.48,150.09,1458.0,703.97,164.67,214.36,365.0,30.0,24.41,0.0,71.65,0.48,0.4,1891.32,1.39,2.68,3.1,2.18,1429.075,715.4336666666666,72211.643,-0.018202411886201753
2020-12-01,Well_Superman,Permian,Horizontal,12000,1333.37,28.37,705.98,76.19,3.6,104130.86,26012.33,2972.92,0,75145.62,2907.9,205.59,17.17,73.7,1.673,1451.26,7118.91,11214.5,2973.47,2098.78,1440.18,1166.49,92.98,138.68,1413.64,735.94,173.02,227.79,365.0,30.0,23.09,0.0,71.63,0.53,0.4,1711.71,3.81,4.69,4.03,1.34,1427.6313333333335,716.0670000000001,72450.62433333333,-0.09819689427551137
2020-12-02,Well_Superman,Permian,Horizontal,12000,1314.22,22.8,717.2,68.55,3.54,92628.85,26713.01,2662.36,0,63253.47,2774.49,205.29,17.28,70.53,1.694,1419.09,7285.86,11827.37,2864.3,2182.86,1396.46,1156.16,94.55,146.5,1434.36,716.24,160.67,223.05,365.0,30.0,23.34,0.0,77.2,0.55,0.3,1613.88,2.5,4.42,3.76,4.93,1425.2026666666666,716.6066666666666,72412.09899999999,-0.0417924376977703
2020-12-03,Well_Superman,Permian,Horizontal,12000,1427.82,36.03,747.42,69.9,3.53,102442.93,26167.3,3018.69,0,73256.95,2915.03,205.59,17.26,69.86,1.714,1441.35,7422.29,11066.59,2816.68,2217.22,1513.99,1130.53,93.75,137.46,1399.27,722.74,168.03,213.9,365.0,30.0,23.72,0.02,63.97,0.52,0.56,1942.3,1.44,1.21,2.6,1.4,1426.8873333333331,715.7533333333334,72816.25533333333,-0.037110968742623984
2020-12-04,Well_Superman,Permian,Horizontal,12000,1428.63,24.49,685.82,69.55,3.51,101768.61,26849.19,2728.28,0,72191.13,2880.62,202.81,17.63,72.49,1.691,1430.52,7323.28,11863.48,2872.9,2182.76,1452.79,1153.98,94.58,144.71,1426.94,708.66,172.54,217.51,365.0,30.0,24.25,0.09,75.51,0.48,0.32,1778.56,1.86,2.25,2.76,2.09,1424.6363333333334,714.9883333333333,72715.38833333334,-0.003967036644542232
2020-12-05,Well_Superman,Permian,Horizontal,12000,1427.28,28.7,733.54,70.84,3.6,103749.3,26395.95,2641.16,0,74712.19,2856.56,215.97,17.05,73.37,1.667,1422.99,7144.09,11545.38,3006.27,2098.89,1463.1,1138.22,95.49,146.7,1416.49,712.53,168.92,214.18,365.0,30.0,23.46,0.59,71.3,0.51,0.4,1836.91,4.93,4.17,3.52,2.45,1426.6686666666667,715.3286666666667,73029.00799999999,-0.01745786980945052
2020-12-06,Well_Superman,Permian,Horizontal,12000,1400.76,35.73,738.85,73.01,3.74,105033.05,26979.66,2864.77,0,75188.62,2863.96,212.05,17.27,71.89,1.754,1455.84,7272.93,11907.86,3006.51,2194.25,1424.17,1173.94,95.89,137.56,1460.27,703.74,169.1,212.14,365.0,30.0,23.64,0.26,64.27,0.53,0.56,1901.19,1.47,1.06,4.79,1.77,1425.2583333333334,715.2706666666667,73073.731,0.0027201924178215098
2020-12-07,Well_Superman,Permian,Horizontal,12000,1535.22,41.24,693.3,67.6,3.45,106172.71,26385.47,2653.09,0,77134.15,2784.85,201.67,17.27,74.25,1.704,1451.57,7233.36,11516.66,2876.39,2105.91,1476.78,1176.37,97.47,140.61,1442.39,714.75,161.26,217.99,365.0,30.0,23.42,0.16,58.76,0.45,0.7,2168.34,3.74,1.24,3.22,2.72,1427.5953333333334,714.3179999999999,72956.539,0.0773095680853304
2020-12-08,Well_Superman,Permian,Horizontal,12000,1424.06,26.8,737.24,68.24,3.45,99721.66,26139.82,2846.92,0,70734.92,2884.25,208.84,17.45,71.75,1.672,1464.48,7246.15,11128.16,2903.93,2207.38,1487.4,1166.8,97.15,140.8,1456.51,718.09,172.21,216.72,365.0,30.0,23.62,0.0,73.2,0.52,0.37,1805.73,3.57,3.17,2.05,1.65,1426.8203333333333,715.3870000000001,72698.00666666665,-0.034960864703689976
2020-12-09,Well_Superman,Permian,Horizontal,12000,1448.71,28.63,759.5,78.75,3.42,116683.64,26432.44,2951.7,0,87299.51,2859.58,207.59,17.17,75.05,1.752,1471.42,7415.64,11442.98,2811.24,2086.69,1503.85,1172.04,94.55,147.11,1403.82,719.06,162.88,226.12,365.0,30.0,24.47,0.32,71.37,0.52,0.4,1863.47,2.53,4.82,2.64,1.89,1426.5493333333334,718.438,73198.94833333333,0.004402507002412737
2020-12-10,Well_Superman,Permian,Horizontal,12000,1387.3,38.39,741.05,71.15,3.59,101366.79,26339.33,2695.67,0,72331.79,2831.1,211.22,17.05,68.36,1.693,1436.99,7128.42,11722.12,2720.24,2233.31,1393.12,1142.12,93.59,136.81,1446.62,737.07,157.9,199.95,365.0,30.0,24.38,0.24,61.61,0.53,0.62,1919.87,3.88,1.85,3.63,4.71,1430.9403333333335,719.5033333333333,73470.966,-0.02333767468055903
2020-12-11,Well_Superman,Permian,Horizontal,12000,1487.36,22.91,727.96,72.4,3.47,110210.59,26409.41,2628.6,0,81172.58,2808.1,206.68,17.35,70.94,1.81,1433.04,7226.33,11410.49,2897.71,2246.33,1486.29,1142.26,94.54,144.25,1452.84,738.54,173.68,214.13,365.0,30.0,23.7,0.0,77.09,0.49,0.3,1828.08,4.93,3.56,4.38,2.66,1433.6493333333333,720.1129999999999,73523.30566666667,0.04007552183490093
2020-12-12,Well_Superman,Permian,Horizontal,12000,1476.97,18.64,762.84,72.55,3.45,109786.18,25879.67,2922.45,0,80984.06,2854.2,207.61,16.94,72.53,1.749,1474.28,6845.43,11347.16,2984.39,2140.13,1407.18,1155.38,94.33,141.72,1425.03,721.09,172.66,219.6,365.0,30.0,24.38,0.0,81.36,0.52,0.23,1752.31,4.94,3.98,4.47,3.69,1434.6236666666666,721.4236666666667,74079.118,0.05476008541087918
2020-12-13,Well_Superman,Permian,Horizontal,12000,1419.36,26.67,746.93,67.45,3.46,98320.14,27208.91,2826.79,0,68284.44,2912.09,207.42,16.88,72.78,1.752,1415.75,7290.47,12265.07,2991.77,2084.58,1426.91,1150.11,96.0,139.94,1451.69,714.87,170.73,216.53,365.0,30.0,24.66,0.53,73.33,0.53,0.36,1797.85,3.34,3.19,4.5,3.56,1435.9803333333332,722.3253333333333,74272.56999999999,0.00597478259020634
2020-12-14,Well_Superman,Permian,Horizontal,12000,1383.09,32.45,741.36,69.91,3.6,99360.81,27092.03,2689.69,0,69579.09,2832.13,207.45,17.52,71.45,1.799,1440.39,7610.53,11717.93,2897.48,2223.33,1480.07,1162.69,95.76,147.51,1411.4,709.53,169.3,210.61,365.0,30.0,23.51,0.0,67.55,0.54,0.48,1831.96,2.78,4.47,2.5,2.41,1433.5816666666667,722.223,74040.63733333333,-0.03435058542613578
2020-12-15,Well_Superman,Permian,Horizontal,12000,1394.01,28.18,750.1,70.45,3.55,100870.81,26282.74,2846.55,0,71741.53,2880.59,221.25,17.49,72.59,1.724,1430.05,7264.24,11370.42,2776.81,2253.13,1459.03,1159.11,96.01,149.51,1430.64,718.7,164.62,215.95,365.0,30.0,23.19,0.0,71.82,0.54,0.39,1786.84,4.84,2.33,3.17,4.25,1431.1303333333333,723.045,73635.393,-0.0396999256013888
2020-12-16,Well_Superman,Permian,Horizontal,12000,1409.54,17.66,740.38,64.3,3.42,93165.77,25967.76,2844.76,0,64353.25,2900.9,215.48,16.79,76.15,1.688,1461.85,7091.18,11213.45,2797.73,2241.01,1429.81,1194.58,97.11,133.98,1433.16,716.14,163.94,224.54,365.0,30.0,23.77,0.0,82.34,0.53,0.21,1658.41,2.28,3.19,3.43,2.89,1428.346,723.6113333333334,73363.63166666665,-0.0033585756810837752
2020-12-17,Well_Superman,Permian,Horizontal,12000,1451.19,30.72,725.95,70.55,3.44,104878.7,25741.27,2824.96,0,76312.47,2982.14,206.34,17.14,71.78,1.756,1443.07,7321.42,10952.32,2825.24,2118.94,1406.96,1116.39,95.47,146.15,1448.73,729.41,174.54,201.72,365.0,30.0,24.09,0.06,69.28,0.5,0.44,1896.98,4.36,1.71,3.7,2.43,1427.804,724.173,73366.327,0.010937031954245668
2020-12-18,Well_Superman,Permian,Horizontal,12000,1442.07,35.57,690.41,69.94,3.45,103240.54,26611.77,2998.86,0,73629.91,2821.0,216.97,17.15,70.01,1.786,1423.76,7351.54,11587.99,2971.13,2100.05,1447.23,1153.83,93.5,138.82,1438.26,717.09,175.16,221.78,365.0,30.0,24.27,0.0,64.43,0.48,0.55,1954.96,1.82,4.84,2.26,2.65,1432.1063333333334,723.6326666666666,73607.12366666667,0.03227676845767302
2020-12-19,Well_Superman,Permian,Horizontal,12000,1373.22,24.73,739.36,66.17,3.49,93446.16,26132.4,2828.44,0,64485.32,2963.93,208.14,17.2,70.01,1.652,1409.49,7074.31,11406.83,2919.68,2155.37,1405.06,1171.15,90.96,140.13,1474.44,723.41,160.56,204.92,365.0,30.0,24.35,0.0,75.27,0.54,0.33,1712.79,2.84,1.49,2.77,1.19,1429.589,724.7463333333333,73421.94833333333,-0.07987027780383538
2020-12-20,Well_Superman,Permian,Horizontal,12000,1512.22,29.23,722.65,69.0,3.44,106829.25,25503.55,2725.01,0,78600.69,2981.9,209.76,17.4,70.94,1.767,1421.9,6991.29,10882.1,2920.74,2128.16,1431.85,1149.41,92.07,142.03,1404.27,715.4,177.33,212.23,365.0,30.0,24.78,0.22,70.77,0.48,0.41,1954.25,2.19,4.98,4.07,3.77,1435.45,724.4033333333333,73780.39,0.03112002072849762
2020-12-21,Well_Superman,Permian,Horizontal,12000,1460.95,33.27,709.84,76.69,3.65,114631.21,26435.47,2957.45,0,85238.29,2947.59,209.53,17.28,70.31,1.658,1427.28,7355.02,11391.43,2834.88,2245.66,1440.67,1167.81,93.89,142.51,1455.61,712.65,171.87,211.1,365.0,30.0,24.88,0.03,66.73,0.49,0.5,1946.97,2.92,4.18,3.59,4.87,1437.4653333333333,722.6856666666666,74313.59866666667,0.06366945759009823
2020-12-22,Well_Superman,Permian,Horizontal,12000,1444.71,34.89,740.81,67.1,3.74,99710.7,26719.57,2793.46,0,70197.67,2811.99,215.78,17.6,71.53,1.771,1384.7,7352.65,11585.47,3064.06,2104.46,1478.08,1134.85,95.19,135.88,1432.33,733.24,167.87,219.45,365.0,30.0,24.37,0.34,65.11,0.51,0.54,1948.77,1.74,1.15,4.43,3.11,1435.7263333333333,724.4173333333333,74120.76366666667,0.06756177583353051
2020-12-23,Well_Superman,Permian,Horizontal,12000,1379.61,23.86,670.93,67.87,3.52,95995.71,26200.85,2914.56,0,66880.3,2905.31,211.72,17.36,72.68,1.767,1440.03,7282.91,11415.49,2889.08,2092.75,1401.83,1118.79,95.58,147.7,1411.49,721.61,172.96,213.2,365.0,30.0,23.81,1.46,76.14,0.49,0.31,1708.74,2.77,2.54,4.76,4.92,1429.5483333333332,723.6153333333333,73539.66333333333,-0.06247196814221845
2020-12-24,Well_Superman,Permian,Horizontal,12000,1475.57,26.37,757.44,72.17,3.71,109302.0,26398.53,2877.51,0,80025.96,2851.59,216.54,17.17,71.57,1.708,1451.12,7202.97,11684.35,2777.32,2194.38,1440.76,1098.75,93.26,133.63,1425.23,723.07,169.52,220.31,365.0,30.0,24.12,0.63,73.63,0.51,0.36,1864.68,4.6,3.81,4.86,1.33,1427.7476666666666,725.3046666666667,73511.43866666665,0.07815228589590895
2020-12-25,Well_Superman,Permian,Horizontal,12000,1456.66,37.04,693.69,66.6,3.57,99490.1,26683.59,2968.73,0,69837.78,3005.03,219.12,17.52,74.62,1.78,1414.2,7315.52,11785.74,2884.66,2094.14,1436.7,1166.83,94.49,143.98,1440.6,714.78,167.24,230.76,365.0,30.0,24.21,0.5,62.96,0.48,0.59,1996.14,4.36,3.53,1.67,2.3,1428.5633333333333,724.6890000000001,73446.62533333334,0.08397764564931065
2020-12-26,Well_Superman,Permian,Horizontal,12000,1412.9,31.21,735.05,66.65,3.44,96698.36,27164.15,2967.93,0,66566.28,2970.5,216.75,17.11,71.41,1.676,1462.14,7296.29,11998.59,3165.62,2092.98,1459.13,1151.54,94.5,142.59,1415.31,736.67,161.21,214.97,365.0,30.0,23.66,0.31,68.79,0.52,0.45,1853.81,1.06,4.22,3.81,1.93,1428.1970000000001,724.4943333333334,73331.735,-0.059652719080484196
2020-12-27,Well_Superman,Permian,Horizontal,12000,1518.1,24.41,694.27,72.11,3.7,112039.35,26672.81,2706.92,0,82659.62,2858.38,223.81,17.31,70.48,1.71,1429.44,7226.17,11848.13,2745.39,2277.05,1399.83,1176.24,95.68,137.71,1456.69,719.71,167.35,216.08,365.0,30.0,23.52,0.09,75.59,0.46,0.32,1888.68,2.32,1.42,2.94,4.4,1430.2103333333334,724.5343333333334,73962.24666666666,0.053687315634218136
2020-12-28,Well_Superman,Permian,Horizontal,12000,1486.4,33.64,755.25,66.34,3.54,101281.69,26708.48,3096.34,0,71476.87,2834.7,209.35,17.26,69.92,1.717,1421.01,7573.02,11444.93,2907.73,2163.25,1438.97,1180.58,94.45,127.81,1422.45,721.07,171.67,214.39,365.0,30.0,25.03,0.16,66.36,0.51,0.51,1986.48,3.97,2.65,3.13,4.87,1431.6366666666668,725.2846666666667,73719.41500000001,0.022452124147039454
2020-12-29,Well_Superman,Permian,Horizontal,12000,1505.89,28.52,737.57,74.11,3.52,114197.54,26688.12,2950.78,0,84558.64,2938.21,214.27,17.37,71.13,1.785,1439.46,7709.17,11307.85,2965.97,2157.84,1433.25,1114.04,95.15,139.13,1433.81,710.65,168.5,208.49,365.0,30.0,24.19,0.0,71.48,0.49,0.4,1935.36,2.12,3.92,1.05,4.75,1436.3590000000002,727.0436666666667,74270.59133333333,0.09784352035460175
2020-12-30,Well_Superman,Permian,Horizontal,12000,1492.52,15.14,720.05,69.13,3.44,105654.79,26975.8,2959.84,0,75719.15,2895.3,211.06,17.02,72.25,1.726,1423.77,7450.15,11723.99,2899.38,2254.36,1471.04,1176.88,98.16,143.22,1415.64,702.16,176.5,209.23,365.0,30.0,23.49,0.0,84.86,0.48,0.18,1718.5,3.87,2.8,4.41,2.33,1436.9903333333334,727.4246666666667,74118.40833333334,0.019320735130409883
2020-12-31,Well_Superman,Permian,Horizontal,12000,1443.84,32.68,770.22,74.55,3.53,110357.33,26500.94,2822.39,0,81034.01,2900.98,222.68,17.1,70.14,1.646,1418.89,7146.52,11581.26,2948.02,2198.93,1446.56,1179.65,93.06,142.25,1463.41,729.56,174.95,212.2,365.0,30.0,24.59,0.0,67.32,0.53,0.49,1915.74,4.25,4.99,4.15,2.89,1440.6726666666664,729.566,74314.68800000001,-0.024359918642601897
2021-01-01,Well_Superman,Permian,Horizontal,12000,1434.61,28.87,724.56,70.49,3.41,103596.3,26608.81,2744.75,0,74242.74,2873.35,218.76,17.18,69.67,1.724,1447.69,7232.09,11723.62,2900.25,2124.5,1442.3,1186.05,92.92,149.48,1395.15,714.55,170.95,223.57,365.0,30.0,24.26,0.0,71.13,0.51,0.41,1848.84,3.76,3.79,1.52,3.66,1444.6856666666667,729.8113333333333,74680.997,-0.01899630057645374
2021-01-02,Well_Superman,Permian,Horizontal,12000,1390.49,26.28,643.36,65.62,3.53,93514.91,25922.79,2841.16,0,64750.96,2881.16,216.17,17.3,71.52,1.737,1441.59,7195.78,11002.26,2969.48,2145.09,1459.07,1151.11,91.44,145.25,1449.93,731.71,177.99,224.39,365.0,30.0,23.77,0.0,73.72,0.46,0.36,1755.95,3.27,1.08,1.94,4.21,1443.4413333333334,726.3426666666667,74397.46399999999,0.010692116472110325
2021-01-03,Well_Superman,Permian,Horizontal,12000,1480.53,24.27,730.19,69.94,3.35,105994.59,26736.89,3006.1,0,76251.61,2819.55,223.84,17.42,76.02,1.681,1453.31,7222.1,11690.62,3077.02,2134.78,1454.23,1158.14,94.65,143.5,1454.93,718.99,172.52,212.45,365.0,30.0,23.74,0.0,75.73,0.49,0.32,1839.82,3.44,4.24,4.14,1.14,1445.1713333333332,727.8216666666667,74532.81333333332,0.024382649848819327
2021-01-04,Well_Superman,Permian,Horizontal,12000,1467.18,29.24,688.52,71.58,3.56,107471.52,27291.76,2797.08,0,77382.68,2866.67,204.51,17.06,74.78,1.732,1418.68,7508.41,12053.48,2958.12,2084.27,1508.41,1179.07,96.7,143.92,1409.0,714.4,173.73,213.19,365.0,30.0,23.61,0.0,70.76,0.47,0.41,1896.24,2.08,4.8,2.17,3.22,1446.5013333333334,726.3209999999999,74621.82966666667,0.010099758349340071
2021-01-05,Well_Superman,Permian,Horizontal,12000,1443.27,35.9,714.82,69.39,3.41,102585.95,26455.37,2901.12,0,73229.46,2914.27,223.92,17.31,72.72,1.757,1431.69,7102.96,11763.37,2933.91,2103.33,1411.46,1140.34,92.18,145.28,1427.5,725.16,179.36,204.29,365.0,30.0,23.08,0.0,64.1,0.5,0.56,1961.34,4.81,4.64,1.47,1.73,1447.9183333333333,725.52,74556.52433333333,0.026310736913963906
2021-01-06,Well_Superman,Permian,Horizontal,12000,1469.09,19.62,712.48,67.83,3.54,102170.41,26294.82,2865.21,0,73010.38,2861.66,225.3,17.17,71.36,1.766,1450.23,7052.52,11760.97,2863.98,2097.17,1375.7,1144.48,93.43,142.8,1439.02,700.86,170.93,215.09,365.0,30.0,24.49,0.12,80.38,0.48,0.24,1757.25,2.0,1.58,2.44,2.6,1445.714,726.1593333333334,74419.06533333333,-0.011319662698279331
2021-01-07,Well_Superman,Permian,Horizontal,12000,1462.66,28.3,742.96,64.81,3.61,97477.03,26169.07,3120.28,0,68187.67,2905.45,212.37,17.28,71.93,1.779,1464.66,7392.83,11276.47,2875.44,2054.84,1438.49,1131.0,96.04,146.07,1438.12,721.97,170.93,208.1,365.0,30.0,24.07,0.11,71.7,0.51,0.39,1876.66,3.96,3.09,1.42,1.57,1447.0006666666666,726.35,74334.15699999999,0.009246098008638848
2021-01-08,Well_Superman,Permian,Horizontal,12000,1410.91,27.84,738.14,70.52,3.28,101918.39,26548.84,2744.95,0,72624.6,2819.52,219.08,17.26,70.78,1.753,1483.14,7025.78,11963.79,2856.05,2101.35,1462.64,1139.23,95.07,138.34,1431.64,719.7,174.67,218.62,365.0,30.0,24.84,0.08,72.16,0.52,0.39,1803.68,2.42,3.78,1.74,3.04,1445.7406666666668,725.638,73844.99333333333,0.013359093879955042
2021-01-09,Well_Superman,Permian,Horizontal,12000,1505.92,28.8,725.35,74.1,3.52,114141.78,26505.12,2872.04,0,84764.62,2907.97,224.78,17.06,71.46,1.791,1431.22,7115.21,11728.01,2864.63,2202.51,1425.63,1169.13,95.88,142.31,1403.54,724.78,180.84,217.35,365.0,30.0,24.2,0.0,71.2,0.48,0.4,1939.66,2.31,1.34,2.5,3.27,1449.6946666666665,725.1146666666666,74259.42100000002,0.07834530364981274
2021-01-10,Well_Superman,Permian,Horizontal,12000,1475.02,30.7,761.53,72.4,3.42,109396.04,26234.16,2849.73,0,80312.15,2930.3,220.58,17.03,70.84,1.717,1469.84,7280.56,11382.37,2815.42,2191.43,1435.67,1128.71,96.65,144.76,1432.67,734.92,181.08,216.85,365.0,30.0,23.76,0.08,69.3,0.52,0.44,1927.82,1.82,3.69,1.55,1.09,1449.2833333333333,726.2336666666667,74230.74,0.07704215376302481
2021-01-11,Well_Superman,Permian,Horizontal,12000,1420.3,33.1,712.06,73.7,3.55,107204.25,26340.33,2978.81,0,77885.11,2863.35,221.66,17.44,72.0,1.807,1433.29,7334.4,11171.79,3001.63,2166.0,1509.37,1157.14,94.96,141.43,1440.1,734.11,179.97,218.06,365.0,30.0,23.74,0.31,66.9,0.5,0.49,1890.4,4.02,2.65,1.26,3.34,1447.3943333333334,724.5409999999999,74127.44166666667,0.001876357890578495
2021-01-12,Well_Superman,Permian,Horizontal,12000,1450.12,23.58,715.35,71.06,3.51,105556.07,26586.12,2878.31,0,76091.65,2859.48,213.81,17.5,71.25,1.726,1453.94,7152.39,11738.46,2879.28,2167.21,1473.39,1175.39,95.54,144.52,1453.12,717.48,175.1,215.56,365.0,30.0,23.8,0.0,76.42,0.49,0.31,1792.03,4.5,1.4,3.41,3.59,1448.419666666667,723.4883333333333,74387.682,0.024674957603165515
2021-01-13,Well_Superman,Permian,Horizontal,12000,1440.87,36.6,707.2,69.76,3.49,102982.9,27467.96,2904.27,0,72610.67,2820.82,217.94,16.96,76.53,1.755,1422.59,7486.96,12191.47,2988.52,2197.11,1449.58,1154.32,95.18,144.57,1436.04,715.51,171.33,214.36,365.0,30.0,23.94,0.0,63.4,0.49,0.58,1968.17,4.39,4.0,4.75,3.31,1450.3456666666666,722.3496666666667,74488.73466666667,-0.0006658205197561662
2021-01-14,Well_Superman,Permian,Horizontal,12000,1493.65,30.03,709.14,66.94,3.36,102367.97,25704.28,2821.16,0,73842.52,2872.73,216.97,17.45,68.79,1.72,1451.38,6744.07,11434.7,2765.65,2203.84,1393.45,1162.57,92.4,136.43,1415.93,730.75,170.91,223.99,365.0,30.0,23.47,0.0,69.97,0.47,0.43,1942.23,2.59,2.91,4.02,2.41,1453.6670000000001,720.9843333333334,74558.76766666667,0.009898513194636971
2021-01-15,Well_Superman,Permian,Horizontal,12000,1433.76,33.92,761.29,76.34,3.5,112117.64,26130.56,2876.39,0,83110.68,2910.34,227.17,17.17,74.33,1.717,1424.67,7057.49,11647.52,2771.42,2097.22,1433.71,1123.2,94.05,137.44,1459.61,736.85,170.26,230.92,365.0,30.0,23.24,0.82,66.08,0.53,0.51,1920.05,2.02,1.24,3.12,2.96,1454.4743333333333,721.6813333333334,75184.01533333333,0.026703044104062323
2021-01-16,Well_Superman,Permian,Horizontal,12000,1439.61,27.7,780.92,75.55,3.66,111620.75,26503.58,2925.49,0,82191.69,2902.83,227.92,17.3,72.13,1.685,1453.38,6957.88,12077.87,2797.26,2112.97,1413.42,1144.18,91.13,144.26,1434.81,720.42,175.02,204.86,365.0,30.0,23.49,0.44,72.3,0.54,0.38,1838.39,1.68,1.62,4.09,2.07,1454.0883333333334,723.5136666666666,75379.98933333332,0.04345273473174527
2021-01-17,Well_Superman,Permian,Horizontal,12000,1510.85,24.97,723.27,68.56,3.48,106101.13,26044.78,3030.97,0,77025.37,2814.0,222.76,17.44,72.23,1.7,1434.88,7069.45,11571.91,2760.02,2020.61,1471.96,1150.83,95.24,140.25,1431.39,709.34,183.67,212.49,365.0,30.0,24.57,0.09,75.03,0.48,0.33,1888.16,4.16,2.24,4.79,4.84,1456.381,724.609,75493.17133333333,0.07186690787840089
2021-01-18,Well_Superman,Permian,Horizontal,12000,1529.66,23.79,731.89,62.99,3.35,98804.93,26780.05,2974.7,0,69050.17,2903.59,223.42,17.57,70.45,1.783,1434.45,7207.14,11886.02,2988.13,2165.27,1405.64,1127.85,95.84,143.79,1459.42,716.68,174.21,214.05,365.0,30.0,24.24,0.0,76.21,0.48,0.31,1893.53,3.75,3.08,3.98,3.18,1461.5956666666666,724.36,75645.333,0.03354008729611779
